,movie_title,movie_id,tags
1314,Spy Kids,tt0227538,action adventur comedi famili sci-fi brother sister relationship espionag rescu secret agent spi alexapenavega cheechmarin darylsabara robertrodriguez
1315,Horrible Bosses,tt1499658,comedi crime black comedi boss chemic compani dental assist murder kevinspacey lindsaysloan reginaldballard sethgordon
1316,True Grit,tt1403865,adventur drama western arkansa murder sheriff texa ranger u.s. marshal mattdamon jeffbridg brucegreen ethancoen
1317,The Devil Wears Prada,tt0458352,comedi drama romanc fashion fashion industri magazin new york citi publish merylstreep annehathaway rebeccamad davidfrankel
1318,Star Trek: The Motion Picture,tt0079945,adventur mysteri sci-fi alien space space station spacecraft warp speed leonardnimoy nichellenichol walterkoenig robertwis
1319,Identity Thief,tt2024432,comedi crime bounti hunter credit card cross countri ident polic jonfavreau ericstonestreet t.i. sethgordon
1320,Cape Fear,tt0101540,crime thriller lawyer neo noir prison rapist southern gothic robertdeniro robertmitchum joedonbak martinscorses
1321,21,tt0478087,crime drama thriller base on true stori blackjack card count gambl massachusett institut of technolog kevinspacey jimsturgess joshgad robertluket
1322,Trainwreck,tt3152624,comedi romanc actress play herself actress share first name with charact fire from a job male nuditi written by star amyschum randallpark joshsegarra juddapatow
1323,Guess Who,tt0372237,comedi romanc argument engag famili relationship love undress berniemac nicolesullivan sherrishepherd kevinrodneysullivan
1324,The English Patient,tt0116209,drama romanc war church english flashback nurs patient colinfirth kristinscottthoma jürgenprochnow anthonyminghella
1325,L.A. Confidential,tt0119488,crime drama mysteri thriller 1950 call girl corrupt murder polic detect kevinspacey mattmccoy paulguilfoyl curtishanson
1326,Sky High,tt0405325,adventur comedi famili sci-fi come of age friend high school sidekick superpow michaelangarano kellypreston nicholasbraun mikemitchel
1327,In & Out,tt0119360,comedi academi award gay high school report teacher tomselleck wilfordbrimley laurenambros frankoz
1328,Species,tt0114508,action horror sci-fi thriller alien interspeci sex scientist sexual attract train natashahenstridg marghelgenberg jordanlund rogerdonaldson
1329,A Nightmare on Elm Street,tt0087800,horror freddi krueger lucid dream serial killer slasher sleep depriv johnnydepp linshay amandawyss wescraven
1330,The Cell,tt0209958,horror sci-fi thriller coma fbi race against time serial killer strong femal lead dylanbak jakeweb jamesgammon tarsemsingh
1331,The Man in the Iron Mask,tt0120744,action adventur franc musket three musket twin twin brother leonardodicaprio anneparillaud judithgodrèch randallwallac
1332,Secretariat,tt1028576,biographi drama famili histori sport eccentr hors race newspap clip stallion tripl crown scottglenn kevinconnolli dylanwalsh randallwallac
1333,TMNT,tt0453556,action adventur anim comedi famili fantasi sci-fi martial art master monster new york citi turtl warrior chrisevan sarahmichellegellar mako kevinmunro
1334,Radio,tt0316465,biographi drama sport coach footbal footbal coach high school radio alfrewoodard rileysmith debrawing michaeltollin
1335,Friends with Benefits,tt1632708,comedi romanc blow job femal rear nuditi girl in panti male objectif no panti milakuni justintimberlak masioka willgluck
1336,Neighbors 2: Sorority Rising,tt4438848,comedi bare chest male gay gay best friend gay man gay marriag propos chloëgracemoretz ikebarinholtz kierseyclemon nicholasstol
1337,Saving Mr. Banks,tt2140373,biographi comedi drama histori music author disney loss of father refer to walt disney suppress of emot tomhank ruthwilson b.j.novak johnleehancock
1338,Malcolm X,tt0104797,biographi drama histori romanc african american black histori civil right ku klux klan nation of islam denzelwashington delroylindo alfreemanjr. spikele
1339,This Is 40,tt1758830,comedi 40th birthday age birthday sex viagra charlyneyi maudeapatow mackenziealadjem juddapatow
1340,Old Dogs,tt0976238,comedi famili best friend busi deal impuls public relat twin robinwilliam berniemac ann-margret waltbeck
1341,Underworld: Rise of the Lycans,tt0834001,action adventur fantasi sci-fi thriller battl slave vampir warrior werewolf craigpark kevingrevioux stevenmackintosh patricktatopoulo
1342,License to Wed,tt0762114,comedi romanc box offic flop church kiss usa wed robinwilliam christinetaylor mindyk kenkwapi
1343,The Benchwarmers,tt0437863,comedi romanc sport basebal basebal team bulli millionair team jonlovitz jonhed timmeadow dennisdugan
1344,Must Love Dogs,tt0417001,comedi romanc date date dog love teacher stockardchan victorwebst elizabethperkin garydavidgoldberg
1345,Donnie Brasco,tt0119008,biographi crime drama fbi mafia money racial slur singer johnnydepp alpacino annehech mikenewel
1346,Resident Evil,tt0120804,action horror sci-fi amnesia quarantin special forc viru zombi millajovovich jaymesbutl colinsalmon paulw.s.anderson
1347,Poltergeist,tt0084516,fantasi horror ghost haunt haunt hous paranorm investig heathero'rourk zeldarubinstein craigt.nelson tobehoop
1348,The Ladykillers,tt0335245,comedi crime thriller casino ironi of fate landladi professor remak j.k.simmon tomhank stephenroot ethancoen
1349,Max Payne,tt0467197,action crime drama mysteri thriller corpor death ex partner hallucin polic detect milakuni beaubridg jamiehector johnmoor
1350,In Time,tt1637688,action sci-fi thriller currenc futur murder on the run time mattbom oliviawild justintimberlak andrewniccol
1351,The Back-up Plan,tt1212436,comedi romanc artifici insemin babi chees chick flick pet shop danneelackl noureendewulf tombosley alanpoul
1352,Something Borrowed,tt0491152,comedi drama romanc best friend crush law school lawyer loud sex ashleywilliam stevehowey kirstenday lukegreenfield
1353,Black Knight,tt0265087,adventur comedi fantasi 14th centuri king knight sword duel time travel tomwilkinson marshathomason vincentregan giljung
1354,Street Fighter,tt0111301,action adventur comedi thriller guil hostag ransom soldier unit nation ming-nawen rauljulia kylieminogu stevene.desouza
1355,The Pianist,tt0253474,biographi drama war ghetto holocaust jewish piano warsaw ghetto emiliafox frankfinlay edstoppard romanpolanski
1356,The Nativity Story,tt0762121,drama famili fantasi angel bethlehem journey nazareth virgin keishacastle-hugh hiamabbass shauntoub catherinehardwick
1357,House of Wax,tt0397065,horror brother sister relationship group of friend male nuditi twin wax robertri'chard parishilton brianvanholt jaumecollet-serra
1358,Closer,tt0376541,drama romanc cheat wife film camera hasselblad camera leica camera medium format camera natalieportman juliarobert colinstinton mikenichol
1359,J. Edgar,tt1616195,biographi crime drama agent fbi feder bureau of investig gay relationship secret leonardodicaprio naomiwatt kaitlyndev clinteastwood
1360,Mirrors,tt0790686,horror mysteri estrang wife evil fire medic mirror jasonflemyng cameronboyc julianglov alexandreaja
1361,Queen of the Damned,tt0238546,drama fantasi horror fatal attract interspeci romanc queen supernatur power vampir aaliyah lenaolin brucesp michaelrym
1362,Predator 2,tt0100403,action horror sci-fi alien drug lord gang hunter predat adambaldwin robertdavi kevinpeterhal stephenhopkin
1363,Untraceable,tt0880578,crime drama thriller cat fbi agent murder serial killer websit billyburk jessetylerferguson josephcross gregoryhoblit
1364,Blast from the Past,tt0124298,comedi drama romanc sci-fi 1960 bomb shelter cuban missil crisi food naiv man brendanfras sissyspacek douglassmith hughwilson
1365,Jersey Girl,tt0300051,comedi drama romanc babi childbirth death karma publicist stephenroot mikestarr georgecarlin kevinsmith
1366,Alex Cross,tt1712170,action crime mysteri thriller assassin detect partner polic serial killer cicelytyson chadlindberg carmenejogo robcohen
1367,Midnight in the Garden of Good and Evil,tt0119668,crime drama mysteri thriller graveyard murder murder trial report trial kevinspacey bobgunton leonrippi clinteastwood
1368,Nanny McPhee Returns,tt1415283,comedi famili fantasi farm magic mother daughter relationship overal titl direct by femal danielmay billbailey erosvlaho susannawhit
1369,Hoffa,tt0104427,biographi crime drama labor labor union leader mafia union frankwhaley j.t.walsh paulguilfoyl dannydevito
1370,The X Files: I Want to Believe,tt0443701,drama mysteri sci-fi thriller fbi priest psychic psychic vision staff physician mitchpileggi callumrenni nickiaycox chriscart
1371,Ella Enchanted,tt0327679,comedi famili fantasi romanc curs fairi obedi princ strong femal charact annehathaway stevecoogan joannalumley tommyo'hav
1372,Concussion,tt3322364,biographi drama sport chronic traumat encephalopathi concuss footbal footbal player pathologist willsmith eddiemarsan albertbrook peterlandesman
1373,Abduction,tt1600195,action mysteri thriller assassin high school on the run teenag websit kenarnold benjaminj.cainjr. richardcetron johnsingleton
1374,Valiant,tt0361089,adventur anim comedi famili war dove falcon nurs pigeon psycholog tortur jimbroadb oliviawilliam piptorren garychapman
1375,Wonder Boys,tt0185014,comedi drama base on novel colleg girl midlif crisi pittsburgh pennsylvania professor robertdowneyjr. riptorn richardthoma curtishanson
1376,Superhero Movie,tt0426592,action comedi sci-fi thriller dragonfli hero high school soak wet supervillian origin drakebel tracymorgan marionross craigmazin
1377,Broken City,tt1235522,crime drama thriller elect father son relationship fellatio gay slur titl spoken by charact alonat jamesranson michaelbeach allenhugh
1378,Cursed,tt0257516,comedi horror creatur death parti rescu werewolf shannonelizabeth portiaderossi derekmear wescraven
1379,Premium Rush,tt1547234,action crime thriller chase courier deliveri envelop polic josephgordon-levitt daniaramirez aasifmandvi davidkoepp
1380,Hot Pursuit,tt2967224,action comedi crime danger drug cartel femal cop femal polic offic fugit jimgaffigan richardt.jon michaelmosley annefletch
1381,The Four Feathers,tt0240510,adventur drama romanc war male nuditi nake dead man nuditi sex whip djimonhouns lucygordon alexjen shekharkapur
1382,Parker,tt1904996,action crime romanc thriller action hero disguis hospit real estat agent thief jasonstatham cliftoncollinsjr. wendellpierc taylorhackford
1383,Wimbledon,tt0360201,comedi romanc sport career player tenni tenni player wimbledon kirstendunst jonfavreau austinnichol richardloncrain
1384,Furry Vengeance,tt0492389,comedi famili anim bear land develop real estat real estat develop brendanfras brookeshield mattprokop rogerkumbl
1385,Lions for Lambs,tt0891527,drama thriller war afghanistan professor report student univers merylstreep tomcruis andrewgarfield robertredford
1386,Flight of the Intruder,tt0099587,action drama thriller war bombardi pilot u.s. navi vietnam vietnam war rosannaarquett dannflorek christopherrich johnmiliu
1387,Walk Hard: The Dewey Cox Story,tt0841046,comedi music drug elvi musician singer the beatl timmeadow natfaxon mattpric jakekasdan
1388,The Shipping News,tt0120824,drama employe employ relationship husband wife relationship newspap ship wake kevinspacey scottglenn jasonbehr lassehallström
1389,American Outlaws,tt0244000,action western legend old west outlaw railroad steal from the rich gregorysmith ronnycox harrisyulin lesmayfield
1390,The Young Victoria,tt0962736,biographi drama histori romanc 19th centuri courtship femal protagonist princess queen of england michielhuisman jimbroadb thomaskretschmann jean-marcvallé
1391,Whiteout,tt0365929,action crime mysteri thriller antarctica geologist investig u.s. marshal winter tomskerritt basharrah shawndoyl dominicsena
1392,The Tree of Life,tt0478304,drama fantasi 1950 children ice cube texa waco texa bradpitt tyesheridan fionashaw terrencemalick
1393,Knock Off,tt0120724,action comedi thriller cia hong kong market undercov van paulsorvino lelarochon raynichola harktsui
1394,Sabotage,tt1742334,action crime drama thriller dea drug cartel kick in the crotch strip club tough girl mireilleeno martindonovan mauricecompt daviday
1395,The Order,tt0304711,action mysteri thriller death exorc heaven priest sin eater heathledg markaddi bennofürmann brianhelgeland
1396,Punisher: War Zone,tt0450314,action crime drama thriller gun fu plastic surgeri psychopath undercov vigilant juliebenz wayneknight colinsalmon lexialexand
1397,Zoom,tt0383060,action adventur famili sci-fi bruis femal hero super strength superhero teenag superhero kevinzeg riptorn thomasf.wilson peterhewitt
1398,The Walk,tt3488710,adventur biographi drama thriller 1970 base on true stori new york citi skyscrap tightrop walker josephgordon-levitt soleymanpierini jadekindar-martin robertzemecki
1399,Warriors of Virtue,tt0120479,action adventur fantasi anthropomorph anim footbal kangaroo sword and sorceri water boy marleyshelton leearenberg angusmacfadyen ronnyyu
1400,A Good Year,tt0401445,comedi drama romanc base on novel inherit provenc uncl wine archiepanjabi albertfinney richardcoyl ridleyscott
